HMDB	Compound.Name	Pipe.ID	Tau.Method	Z.Transformation	HAKN.Adjustment	N.Datasets	Predictability.rho	Lower.Predictability.rho	Upper.Predictability.rho	Pval.rho	Lower.pred.interval	Upper.pred.interval	Q	Pval.Q	I2	Lower.I2	Upper.I2	FDR.rho
HMDB0000209	Phenylacetic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.278405928828827	0.0376338998224271	0.488626742685208	0.0239976486719365	-0.569037847556256	1.14094430776369	30.9385072751465	0.00000963279149987014	0.838389100174313	0.663274473022714	0.922435096688615	0.0397052005299313
HMDB0000840	Salicyluric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.0968357693320575	-0.0352872695444875	0.225631914784438	0.150563714705794	-0.761465582280848	0.955745913285116	0.821873591283426	0.663028836588567	0	0	0.746870891450692	0.185990471107158
HMDB0000482	Caprylic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	-0.124471632918876	-0.319206762758633	0.08034905126767	0.233060995701324	-0.835111092404959	0.58487009992616	15.1202196798209	0.00445825957881795	0.735453579068146	0.340551608130102	0.893873713711837	0.280289215094544
HMDB0000208	Oxoglutaric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.134001475233167	-0.134486175265902	0.384159737526748	0.327979747841284	-0.847137610261214	1.11676219040066	22.7277783947403	0.000143509526981366	0.824003915801745	0.595883517159366	0.923352243800126	0.384285283951376
HMDB0000641	L-Glutamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.221749419328849	0.0436974636777407	0.386148125217966	0.0150389706848149	-0.367649498243304	0.818640003669617	25.740315485844	0.000248854751003567	0.76690262388976	0.511557434126673	0.88875992686606	0.0273709266463631
HMDB0000148	L-Glutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.334369424139048	0.21235999458252	0.446113690611695	0.000000247642071830395	-0.0428623402743413	0.738341632308434	17.394881235706	0.0150198950101708	0.597582765576387	0.123761375609581	0.815187751311685	0.00000187795237804716
HMDB0059655	2-Hydroxyglutarate	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.148756378154409	-0.00217292972718967	0.293059361895645	0.0533653416623862	-0.309043181762099	0.608780042929621	12.9672416229633	0.023687691061217	0.614412984242875	0.0586118822499779	0.842065834572213	0.0770832712901134
HMDB0000696	L-Methionine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.284651895745291	0.0672126524345026	0.476278368702929	0.0109204373488916	-0.477599754086191	1.06307353314919	39.8617837461617	0.000000484907935841719	0.84947989186315	0.70838730395333	0.922306870514639	0.020703329140607
HMDB0000098	D-Xylose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.295984156873175	0.112023036787344	0.460329731256046	0.00190503248988962	-0.319787650506734	0.930012442363003	18.4990548888614	0.00238179776670924	0.729715921703081	0.379021134125754	0.882357537437339	0.00448339542879195
HMDB0000764	Hydrocinnamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.326139571270884	0.241953825456307	0.405451688694605	0.000000000000453090746091254	0.203273204718147	0.473731207425621	5.06936986858232	0.407473040992834	0.0136841205871059	0	0.749718740042845	0.0000000000112448885166284
HMDB0000132	Guanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.138215647640349	0.0424294484682698	0.231484158091584	0.00478895050124712	-0.033925803729264	0.312137829421869	5.54313931012317	0.353238684415721	0.0979840627731043	0	0.771110158537684	0.0102139334909411
HMDB0000292	Xanthine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.342571743888641	0.124257067689335	0.529250934388389	0.0025723538647578	-0.42869996025552	1.14270658380573	25.9178565378925	0.0000925695251477598	0.807082812087879	0.584202374935196	0.910492414702657	0.00585210504232399
HMDB0000177	L-Histidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.205489321153946	0.0721935964080632	0.331573427915742	0.00268970624335002	-0.188230347399075	0.605144759693219	14.3970882156525	0.0255016963020777	0.583249063274003	0.0374747500548433	0.819556584856457	0.00603255757529149
HMDB0000226	Orotic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.269256085238052	0.0241696482931502	0.483811593923418	0.031708395349055	-0.810638554791864	1.36276172639553	11.61885078522	0.00880967561472736	0.741798904602837	0.279050743019273	0.907527742044574	0.0497493789097243
HMDB0000555	3-Methyladipic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.523038056370449	0.356445976109149	0.657397768332969	0.0000000430384117715515	-0.256575931674909	1.41760156706749	7.74838562710853	0.0515083584519534	0.61282257435611	0	0.870296950364145	0.000000419624514772627
HMDB0000174	L-Fucose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.106060644088897	-0.0200514061754099	0.228850564805321	0.0990887913348601	-0.171274002364957	0.384196076529494	1.82125872773503	0.610319761487471	0	0	0.747776134594344	0.13195726846057
HMDB0000159	L-Phenylalanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.32298751857942	0.159226175320646	0.4694505855522	0.000166617443552522	-0.239701832160162	0.909659852940777	30.4525103058427	0.0000784212636882586	0.770133892749822	0.543389308229802	0.884281230784357	0.000606487494531181
HMDB0000289	Uric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.310115807327579	0.16213915107213	0.444451283354128	0.0000630946336266574	-0.160659319389563	0.802006387419111	13.8381001350081	0.0166711988637415	0.638678723869701	0.126691627728995	0.8505074854087	0.000255382597405593
HMDB0003070	Shikimic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.0614995654709811	-0.231990449669791	0.344726548197575	0.685348844120755	-3.34192628178703	3.46508083454629	7.17811800284952	0.0276243126355517	0.721375435844597	0.0584523166548857	0.917548894098512	0.725194707151032
HMDB0000893	Suberic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.524308594858523	0.362820912191325	0.65522279396093	0.0000000164348683383402	-0.222650871598898	1.38717774194953	7.34537412064784	0.0616674303861168	0.591579686653808	0	0.863929846420124	0.000000179468762254675
HMDB0000517	L-Arginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.332914967864421	0.160552451168252	0.485573920861549	0.000229879225297031	-0.269271100970089	0.961477106813621	34.0153725385348	0.0000171109081008426	0.794210691296415	0.598875225997755	0.894423774542376	0.000794392765899866
HMDB0000904	Citrulline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.252254555998652	0.0387170042812374	0.443759001070717	0.0210822465392898	-0.487159519704261	1.00279776563765	37.6147835390409	0.00000133592989668244	0.840488248622446	0.687770746662856	0.918508600473575	0.0355274895384327
HMDB0000044	Ascorbic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.379126002814101	0.237493247454453	0.50497470308678	0.000000622863589207935	-0.618272009159272	1.41634909711384	1.35171312635183	0.508720482697709	0	0	0.846091507549922	0.00000436004512445554
HMDB0000158	L-Tyrosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	9	0.30391594905654	0.144003375833149	0.448359818187265	0.000268910048802717	-0.243961372658178	0.871618240929427	33.0598363605247	0.0000600779436852198	0.758014531204624	0.535052141922819	0.87405691608026	0.000906326460779528
HMDB0000118	Homovanillic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.21626353638773	-0.115906143001249	0.504925602514417	0.200146957078624	-3.72701123390483	4.16647717646289	9.13770083848537	0.0103698738756214	0.781126561773989	0.294103834664715	0.932135086839406	0.243929103939573
HMDB0000247	Sorbitol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.0233117967785129	-0.20281116765598	0.247074424050835	0.841812443436397	-0.93436527110624	0.980997313124701	9.40242338380974	0.0243923924679277	0.680933321385445	0.0735297472243965	0.890116768350488	0.867225649275986
HMDB0029723	Saccharin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.0946783044114423	-0.0618808059069622	0.246690184907409	0.235589062609119	-0.922347819193855	1.11227328707925	0.607244825206879	0.738139526020038	0	0	0.657403207296306	0.282086903913551
HMDB0000017	4-Pyridoxic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.163412941355528	0.0738653490751401	0.25034649059274	0.000376985069573491	0.0361367239034133	0.293645841348043	3.96969042372912	0.553788014243555	0	0	0.680386089979847	0.0011829531493513
HMDB0001138	N-Acetyl-L-glutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.476503314907627	0.351075382558253	0.58513211647978	0.0000000000215945303280518	0.06999566791198	0.966905580292543	11.9854052084417	0.0349883110464224	0.582825952644609	0	0.831023867533638	0.000000000310279304187271
HMDB0000094	Citric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.178317026574445	-0.101167616486445	0.431715064434293	0.209911645906101	-0.855727568418814	1.21621537558628	26.3500109156502	0.0000268962086631627	0.848197406338672	0.661871972540708	0.931848218512201	0.253979765229617
HMDB0000127	D-Glucuronic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.345087094892633	0.250529798394886	0.433122449507503	0.0000000000112330032276352	0.131815754910172	0.587896032103973	0.147296760092585	0.985612064369992	0	0	0	0.000000000170367215619134
HMDB0000792	Sebacic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.578975801151833	0.445755312575042	0.687105051689479	0.00000000000096159187468129	0.0600313259912146	1.26181005124084	11.7663903123568	0.0191756851719017	0.66004867305827	0.113110961714403	0.869694065773054	0.0000000000218762151489993
HMDB0000929	L-Tryptophan	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	9	0.321607915695925	0.160252205502805	0.46622301501713	0.000142293834377911	-0.237123501712742	0.904002477715113	34.2621251730281	0.0000364151665844746	0.766506019121728	0.553975724404821	0.877765758301761	0.000532139955961229
HMDB0002123	1,3,7-Trimethyluric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.244021802053349	0.127037314944941	0.354310807005456	0.0000573485049876693	-0.017281386981518	0.515373648824643	0.361904576778677	0.947994646239326	0	0	0	0.000237623550115475
HMDB0010325	Ethyl glucuronide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.0560150249894231	-0.108555564025691	0.217597171213646	0.505514302082249	-1.01398175147431	1.1261291941325	0.592623955281139	0.74355541916597	0	0	0.648950860578867	0.554238572162466
HMDB0037942	1-Methyl-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.28536992439658	0.13575243555955	0.422261529549165	0.000246331889158064	-0.723792151747576	1.31082895452553	0.245589402428288	0.884445219453188	0	0	0.152894516437698	0.000840607571751895
HMDB0000192	L-Cystine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.426664552502773	0.241847934906975	0.581606914969858	0.000019288721218542	-0.405412884203264	1.31703643359157	8.84126005946999	0.0314775947916501	0.660681850797199	0.00494278930650821	0.884291269747022	0.0000968667563164005
HMDB0000826	Pentadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.509261543872065	0.304485905976709	0.669042629508321	0.00000849085294782178	-0.497408008940257	1.62087246537319	10.9694068849044	0.0118924595905024	0.726512104849675	0.22771008943702	0.903150840415316	0.0000463600570951069
HMDB0000296	Uridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.186193983817517	0.0323573150209053	0.33141274898338	0.017953326315915	-0.296086764709918	0.672869864046227	18.9050969237854	0.0043269481539092	0.682625271682627	0.297773243770493	0.856560979368883	0.0310206207863594
HMDB0000767	Pseudouridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.170105619973539	0.00728785081133066	0.324136974318543	0.0406772817791561	-0.330958502631094	0.674509360117019	13.4760952853677	0.0193031727881501	0.628972644217722	0.0994700302176708	0.847133017936023	0.0610159226687342
HMDB0000071	Deoxyinosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.228030050850514	-0.0512908688608445	0.474263524537642	0.108496357507131	-1.06379357187114	1.52801452836048	18.5673244353914	0.000335901217173689	0.838425831872595	0.59208911062898	0.936000208657539	0.14104526475927
HMDB0002259	Heptadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.46762088782047	0.349920959391907	0.570786336943954	0.00000000000230571078691836	0.0836823467636069	0.930359725825262	3.7948704886871	0.284483343011061	0.209459187357432	0	0.878951095279133	0.0000000000484199265252856
HMDB0000133	Guanosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.182867539755719	0.0332478554021234	0.324470462098942	0.0168612477956471	-0.28075204656647	0.650647722740081	17.8646211815112	0.00657957082392209	0.664140653247681	0.249765204132958	0.84964506922059	0.0298458808319264
HMDB0001976	Docosapentaenoic acid (22n-6)	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.516482411096204	0.299723622513651	0.68253525212882	0.0000195152805765642	-0.381125582405662	1.52418661859019	22.7853238846762	0.000139763699272187	0.82444840282959	0.597113651939406	0.923506062150195	0.0000968667563164005
HMDB0000186	Alpha-Lactose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	3	0.377100915548265	0.235262361306995	0.503212231201407	0.000000725250824604272	-0.620634923072784	1.41398618320032	0.235552032911333	0.888895128200313	0	0	0.116797563024628	0.0000048291091491943
HMDB0000244	Riboflavin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.0592382456227264	-0.107522210804816	0.222756660176006	0.4870397264617	-0.47509942303474	0.593714791510106	10.0005136948714	0.0404190297614256	0.600020546739381	0	0.85037788542455	0.538307066089248
HMDB0000717	Isolithocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	4	0.234244731112558	0.106776544163577	0.354137553405118	0.000374209183978739	-0.186216303620906	0.663568185474694	4.23377623666548	0.237301924748436	0.291412717087099	0	0.739841022558504	0.0011829531493513
HMDB0000138	Glycocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.238519952376664	0.0235265833486593	0.432426517802753	0.0300135822165474	-0.488636269288085	0.975044657624036	33.2617440044345	0.00000933719732208174	0.8196125855818	0.639061426135102	0.909847210476696	0.0473624736711991
HMDB0001414	Putrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.395330380588526	0.143979988497247	0.598763131945431	0.00269586822045993	-0.538167340971195	1.37437161389402	39.3033518575825	0.000000206328073470907	0.872784386987712	0.746643720353905	0.936122316696871	0.00603255757529149
HMDB0000161	L-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.302905118937496	0.0891801483802681	0.489963667336423	0.00605447895988327	-0.451837706167621	1.07726793397284	46.4246151073655	0.0000000722674324285182	0.849217920626564	0.721129319655343	0.918473912596051	0.0121534761474127
HMDB0000056	beta-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.334442416987988	0.21609958930448	0.443100875087313	0.000000106603088544587	-0.0126049711908191	0.708248629570814	12.7996511159059	0.0463301531669114	0.531237223134627	0	0.800042888840148	0.00000090945759914601
HMDB0000097	Choline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.191585758489049	-0.0178953571396207	0.384954309238246	0.072748057067048	-0.522055561092382	0.910021227987776	35.1425985799551	0.00000404383710999328	0.8292670365184	0.661729415823446	0.913827136668806	0.0998000983884629
HMDB0000630	Cytosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.229493560792234	0.0684109046607764	0.378914606656481	0.00555106667623478	-0.282913795701383	0.750223408180688	15.2916547931114	0.00918619479984874	0.673024269273171	0.222710539696989	0.862453906884746	0.0113092627060604
HMDB0000870	Histamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.239140246141371	0.0816029520311618	0.385019277353024	0.00318835168608757	-0.262179274776435	0.749903294040675	9.11275022104106	0.0583422251958234	0.56105457705138	0	0.837564594431967	0.007076585449609
HMDB0000562	Creatinine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.239360353170249	0.140766153050612	0.333253543876885	0.00000297431132903959	0.014580589331861	0.473610372091258	8.3183626697701	0.215694659505527	0.278704206802055	0	0.688646937843314	0.0000176518911484306
HMDB0000043	Betaine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.19562720081607	-0.0145301304864962	0.389231919316303	0.0678394136129583	-0.514980560679761	0.911343899307577	24.2866741637972	0.000191231080064345	0.794125784111962	0.550718439035214	0.905662291867713	0.0935361611936243
HMDB0001488	Nicotinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.284600364414517	0.138099346654402	0.418914025509877	0.000189670199435427	-0.18172796996674	0.767089601030655	18.3420072793578	0.0054319945607968	0.672882040192383	0.272504908349842	0.852911502968386	0.000681315321656205
HMDB0000251	Taurine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.427715194014005	0.325906320047811	0.519717537127274	0.0000000000000478496892683482	0.128749219322325	0.785444679692431	14.1133792453895	0.0492011498549863	0.504016729211984	0	0.778245096781927	0.00000000000145144057447323
HMDB0000267	Pyroglutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.0699095495844973	-0.0182465375617317	0.156987056287502	0.119998442511977	-0.0550210232156644	0.195068574070599	4.08593753214679	0.53711063695068	0	0	0.689479276686103	0.153817401821366
HMDB0000070	Pipecolic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.262147350601129	0.158104758209508	0.360432935949212	0.00000138104389616933	0.00162300286344086	0.535202650406498	5.3678477283542	0.251592286449622	0.254822379019605	0	0.701222263644648	0.00000856874962850518
HMDB0002064	N-Acetylputrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.533613976818312	0.444576346686962	0.612209948420576	0.000000000000000000000025740295154243	0.301537552053038	0.888831086230122	7.8448335035394	0.164997037211332	0.362637843397936	0	0.745645856296996	0.00000000000000000000351355028855417
HMDB0000725	4-Hydroxyproline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	5	0.317744702088749	0.194627341818912	0.431005425746023	0.00000102228230621376	-0.0303195346500412	0.688592605045078	6.35876015027135	0.173910036169969	0.370946551612061	0	0.765574785212897	0.0000064903039441013
HMDB0000064	Creatine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	6	0.313931035593616	0.0603291459384433	0.529462549114829	0.0160597614304773	-0.59814578812868	1.24794634759075	37.8501642905371	0.000000404397930367805	0.867900177087209	0.735057606990008	0.934135254779961	0.0288441767797389
HMDB0000687	L-Leucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	9	0.240588379090584	0.0736878890300664	0.394379311538406	0.00505908836054649	-0.324234548826615	0.815031643721099	34.1736732181777	0.0000377857249518486	0.765901665035392	0.552632594422479	0.877501065678989	0.0106591763468124
HMDB0000172	L-Isoleucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	8	0.230646487834463	0.0303124309690338	0.413165740561549	0.0244171594744473	-0.453395385013026	0.923139727565104	38.775992111616	0.00000215648333647749	0.819475927789272	0.655875618866176	0.905298948769134	0.0399154762666114
HMDB0000214	Ornithine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	FALSE	7	0.244959010546454	0.0792394795059453	0.397503051590317	0.00407839519149525	-0.296634039252441	0.796719885911119	22.6475501630923	0.000923537788328708	0.735070682842423	0.431993159807347	0.876431869965203	0.00883652291490637
